trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.05040011387963057,0.45950306579344496,14.950385433581877,10041261.49377975,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03511363889064718,0.4115947190627804,10.740573542202734,7438364.21655636,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.028975520826165127,0.35304031311898754,9.057284785865297,6402093.622442429,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02534772769627265,0.23706037987623946,8.036806819199187,5939423.753143621,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025521809566785795,0.2377711657529692,8.09102638329275,5983668.605592267,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025699910799704295,0.2384858098147363,8.146497818603518,6028467.842652885,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02570651379093748,0.23851273556387478,8.14855438718973,6030120.775499969,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025709288725831093,0.238522912230446,8.149418668808908,6030815.058775739,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09865126196469007,0.4947101792795971,28.37204933373885,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09865126196469007,0.4947101792795971,28.37204933373885,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09862719894354349,0.4947310297598896,28.363866953505365,19062839.041630194,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03433003355187854,0.40691983367149054,10.528789939501912,7256856.423828847,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03432935712730129,0.40695567778238106,10.52880701368864,7256020.99544966,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.10069231761033888,0.49894109291394084,28.845187986716674,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.10069231761033888,0.49894109291394084,28.845187986716674,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.10066972988582189,0.4989731793101636,28.83918439006304,19062669.048857577,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.030593526334893588,0.4012891469028883,9.413868449875109,6426640.547255751,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.08733601588794433,0.45237124155710784,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.08733601588794433,0.45237124155710784,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.08732183218843961,0.4523845873475016,6.5,19063781.502429765,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02411084913430314,0.2691920621477718,6.5,6029308.851262549,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.024889001859148902,0.29224196580245015,6.5,6207102.888739813,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025760289849282452,0.3092652633866797,6.5,6397015.878455678,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025704704781435963,0.3083814921177385,6.5,6385160.1710256,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025708189920258848,0.30839121266748304,6.5,6385895.33207542,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09765927101644645,0.4612305135309779,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09765927101644645,0.4612305135309779,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09764033422060732,0.4612549244585807,6.5,19062921.662297584,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027927430529082878,0.3514010035136661,6.5,6029172.878759476,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.026629636384746885,0.3372203581149247,6.5,5812113.808727406,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02574567455714379,0.32497009960513534,6.5,5662516.1179238055,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025708073192628685,0.3242332414801029,6.5,5656002.882689479,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025705037040279523,0.3242343544440589,6.5,5655351.748776254,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09717828864108975,0.4587755946245885,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09717828864108975,0.4587755946245885,6.5,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09715610167235579,0.45878952881968965,6.5,19062961.722465377,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.033156902898803825,0.3767785302654507,6.5,6973654.760829837,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03313598489697905,0.37637687958039023,6.5,6972851.935370219,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03150143543937215,0.3666232324866934,6.5,6693487.931122618,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03149768182563512,0.36656046222968447,6.5,6692717.359204585,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025175719678599225,0.23536236318835344,6.5,5750262.493445787,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.024937465120582838,0.23076738789898388,6.5,5824027.558960692,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.028860575323606443,0.3449295399191442,6.5,6243282.017043769,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02520981631352205,0.22982724254025885,6.5,5903949.148834898,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02758361260638641,0.3299474937374444,6.5,6032137.959369425,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025318064296408482,0.23021447346836568,6.5,5930552.116095634,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02500573784695787,0.22791634624375323,6.5,5981129.369903247,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025108181063887684,0.2283530258910956,6.5,6006579.518502415,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025161267326014286,0.2290720903154771,6.5,6019345.173648819,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027567963901359672,0.33005607256903213,6.5,6025738.171586464,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025166889607298064,0.22850950932693287,6.5,6020793.324990499,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025175499908100866,0.22929905661426644,6.5,6023265.240849704,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025175640563114044,0.22970530636421477,6.5,6024501.579332352,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.572410705939684,0.5597534002048759,7.0,1891399178.9022014,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.572410705939684,0.5597534002048759,7.0,1891399178.9022014,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5693641651882662,0.5597456970508119,7.0,1885033195.2516677,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5680917012651407,0.5598411051804421,7.0,1881873741.615664,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5675540509551262,0.5599074156047293,7.0,1880301902.2338698,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5655810206947625,0.5593730769815585,7.0,1879519040.1085422,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5252545159493645,0.5599738187523302,7.0,1750493324.3174963,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5252637969410503,0.5599712139291879,7.0,1750291802.926511,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.525241733768768,0.5599801584366926,7.0,1750090304.7351975,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.525244759551277,0.5599832504095752,7.0,1749888829.7408855,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5236204400299278,0.5594635309425134,7.0,1742303531.7260387,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.523492752729101,0.5594644703381492,7.0,1738523221.7270536,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5234988537200806,0.5594582236052631,7.0,1738323078.3657303,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5235084008796624,0.559462414790652,7.0,1738122958.0454366,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5234916010076487,0.5594624705148911,7.0,1737801152.3750463,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.05036470867253981,0.423282094048025,6.5,10000000.0,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09093360844473006,0.4552011298958924,6.5,17782794.100389227,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.2333879611473137,0.4932633086057606,6.5,56234132.51903491,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.1719270942377032,0.48203872942664744,6.5,37275937.20314938,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.4214810129759888,0.513455310688477,6.5,138949549.4373136,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.873192410667568,0.5280796275148069,6.5,517947467.9231202,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027579994621179063,0.3300583865909191,6.5,6030120.775499969,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03192671564923652,0.3691647936904349,6.5,6765906.791780629,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.04202109188878907,0.40797159966577234,6.5,8517771.994003393,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.06160698852636156,0.43687814183770907,6.5,12031672.738065999,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.11952780254712723,0.46735418223399217,6.5,24006343.200301513,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.24527072495221874,0.49526986374696963,6.5,60301207.75499969,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.5076573306143145,0.5187919829068444,6.5,190689162.16480812,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.9437279567558511,0.5285872142597979,6.5,603012077.5499982,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,2.758029276395809,0.521798601755126,6.5,6030120775.499981,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025164883803175737,0.24045442334601194,6.5,5623413.251903491,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025111620083419082,0.23198099413764256,6.5,5712194.134934042,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025099295428945866,0.22983910926590917,6.5,5869005.071283783,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025393459033289444,0.2304453720404532,6.5,5949017.516520109,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02503808689135223,0.22848667350788196,6.5,5989431.869566697,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025121261860329838,0.22875021691275887,6.5,6009741.887145889,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.0251636604141644,0.22908077798255502,6.5,6019922.707898407,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02756315709195414,0.3300298859155356,6.5,6025019.584018141,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02516825639447896,0.22889912294676926,6.5,6021075.73877777,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02517575901273216,0.22919747149741326,6.5,6023047.338598009,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02517566774121766,0.22960229537677734,6.5,6024033.3805948775,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027579994621179063,0.3300583865909191,6.5,6030120.775499969,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025174936520908055,0.24551244028912117,6.5,5513554.25777008,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.0253128361186827,0.23214758327560392,6.5,5766055.677551655,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025180806816492866,0.229719258249376,6.5,5896610.224009542,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02492879482777392,0.22778098674198097,6.5,5962991.851145323,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025068744484182056,0.22811289856488925,6.5,5996462.377579664,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.0251358746285398,0.22879611814308168,6.5,6013268.026834256,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025170752106473314,0.228904627119651,6.5,6021688.50549934,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027571789840851048,0.3301072829434036,6.5,6025903.165551285,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02517383491627767,0.22892251746460687,6.5,6022628.954826916,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025175789920723883,0.22995646607092254,6.5,6024265.837745897,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027563118601152497,0.33002780099273543,6.5,6025084.446030235,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02520402776979193,0.22944436354309203,6.5,6030120.775499969,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.031970840341672774,0.3707605125637495,6.5,6765906.791780629,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027928448813141087,0.33458007835503156,6.5,6081909.579010405,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.027623903010905518,0.33035477738899793,6.5,6039642.0704333745,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025213131474166213,0.22913726054345496,6.5,6032097.206183934,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02522874623290231,0.22919108071691202,6.5,6035868.459419244,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025233217366082247,0.2296733396832255,6.5,6037754.970111855,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025234594634468678,0.23285675361003286,6.5,6038698.446557477,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025075650039332577,0.22113792853345593,7.500000000000001,6030120.775499969,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.941535236458942,0.5284544814513626,7.500000000000001,603012077.5499982,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.6961075321327033,0.5248847197140795,7.500000000000001,339212572.6256573,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.5943667413895076,0.5216448622874107,7.500000000000001,254474636.72809696,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.5888506479857936,0.5217785947647303,7.500000000000001,249948261.19731203,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.5888054524099186,0.5217762575554021,7.500000000000001,249913442.50774404,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.022657436713166106,0.21553528871766095,7.0,5330687.162025569,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,2.877530417504792,0.5454315032939283,7.0,5981129369.903247,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5725285680182235,0.559465086879823,7.0,1893187999.6280708,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5271872605494705,0.5606093827829348,7.0,1762043507.6625504,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.522910271128342,0.5592105527637544,7.0,1746327681.6720548,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5235103448337735,0.5594651345331042,7.0,1738622491.4313028,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5234680196310515,0.5594597684333829,7.0,1737686743.292571,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.523524973622965,0.5594814131558441,7.0,1737319063.3478901,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.03280363456086458,0.5258105704539793,5.0,5981129.369903247,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02831594875514841,0.5061514001826264,5.0,5330687.162025569,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.038359373218786186,0.5500510173955101,5.0,6710937.530598915,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02222535839408226,0.3085420705456482,5.0,4721177.500597681,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02585985578528637,0.46875870289054683,5.0,5016684.192978463,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.021867041902647596,0.2469811950408214,5.0,4945036.968196036,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02584246929824683,0.47000831490398026,5.0,5001144.357481055,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02555965483255712,0.46084970789170565,5.0,4973011.535380636,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02193342240434538,0.24732424108532128,5.0,4959004.525680797,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025605260896425456,0.46702184666074115,5.0,4970842.172216346,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025573910498002207,0.46735757499343716,5.0,4964919.820950372,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025410139950231486,0.4566879605064183,5.0,4961961.291841683,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025396469001650247,0.45635824358418553,5.0,4960482.688458437,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.021937085203717312,0.24734939480065674,5.0,4959743.552002118,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.03280363456086458,0.5258105704539793,5.0,5981129.369903247,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02831594875514841,0.5061514001826264,5.0,5330687.162025569,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.038359373218786186,0.5500510173955101,5.0,6710937.530598915,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02222535839408226,0.3085420705456482,5.0,4721177.500597681,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02585985578528637,0.46875870289054683,5.0,5016684.192978463,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.021867041902647596,0.2469811950408214,5.0,4945036.968196036,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02584246929824683,0.47000831490398026,5.0,5001144.357481055,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02555965483255712,0.46084970789170565,5.0,4973011.535380636,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02193342240434538,0.24732424108532128,5.0,4959004.525680797,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025605260896425456,0.46702184666074115,5.0,4970842.172216346,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025573910498002207,0.46735757499343716,5.0,4964919.820950372,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025410139950231486,0.4566879605064183,5.0,4961961.291841683,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025396469001650247,0.45635824358418553,5.0,4960482.688458437,0.33,success_intermediate
